threshold,BPCER,APCER
1.0469858580108848e-07,0.0,0.845925925925926
1.0492535551520632e-07,0.0,0.8455555555555555
1.0551367068956097e-07,0.0,0.8451851851851852
1.066586889919563e-07,0.0,0.8448148148148148
1.0680378181859851e-07,0.0,0.8444444444444444
1.0738413891431264e-07,0.0,0.8440740740740741
1.0759399060589203e-07,0.0,0.8437037037037037
1.101460611607763e-07,0.0,0.8433333333333334
1.1088772566836269e-07,0.0,0.8429629629629629
1.1285700907137652e-07,0.0,0.8425925925925926
1.1560379675756849e-07,0.0,0.8422222222222222
1.1584647552354e-07,0.0,0.8418518518518519
1.1623232865076716e-07,0.0,0.8414814814814815
1.1650753606318176e-07,0.0,0.8411111111111111
1.1732687710264145e-07,0.0,0.8407407407407408
1.1744922545631198e-07,0.0,0.8403703703703703
1.1776953101616527e-07,0.0,0.84
1.1781412467826158e-07,0.0,0.8396296296296296
1.1839806290936394e-07,0.0,0.8392592592592593
1.1980176850556745e-07,0.0,0.8388888888888889
1.2114284686504107e-07,0.0,0.8385185185185186
1.2127466675337928e-07,0.0,0.8381481481481482
1.2132042570556223e-07,0.0,0.8377777777777777
1.2339010879713896e-07,0.0,0.8374074074074074
1.244551555146245e-07,0.0,0.837037037037037
1.276217176382488e-07,0.0,0.8366666666666667
1.278591525988304e-07,0.0,0.8362962962962963
1.281094768046387e-07,0.0,0.835925925925926
1.2856608577749284e-07,0.0,0.8355555555555556
1.304199344076551e-07,0.0,0.8351851851851851
1.3100674323140993e-07,0.0,0.8348148148148148
1.319094593554837e-07,0.0,0.8344444444444444
1.3234753737378924e-07,0.0,0.8340740740740741
1.33445155370282e-07,0.0,0.8337037037037037
1.3535193943425838e-07,0.0,0.8333333333333334
1.3573338719652384e-07,0.0,0.832962962962963
1.3832999457008555e-07,0.0,0.8325925925925926
1.3945073362719995e-07,0.0,0.8322222222222222
1.3970992540635052e-07,0.0,0.8318518518518518
1.3992517722272169e-07,0.0,0.8314814814814815
1.4090004185618454e-07,0.0,0.8311111111111111
1.4131278192053287e-07,0.0,0.8307407407407408
1.437278740468173e-07,0.0,0.8303703703703704
1.4452298557898757e-07,0.0,0.83
1.459857799090969e-07,0.0,0.8296296296296296
1.5032696865091566e-07,0.0,0.8292592592592593
1.508389004811761e-07,0.0,0.8288888888888889
1.5349942827924679e-07,0.0,0.8285185185185185
1.539413290174707e-07,0.0,0.8281481481481482
1.5488680560338253e-07,0.0,0.8277777777777777
1.5502455141813698e-07,0.0,0.8274074074074074
1.5608017633894633e-07,0.0,0.827037037037037
1.561013789341814e-07,0.0,0.8266666666666667
1.5834669397918333e-07,0.0,0.8262962962962963
1.583535009785919e-07,0.0,0.825925925925926
1.5868080538439244e-07,0.0,0.8255555555555556
1.593596152815735e-07,0.0,0.8251851851851851
1.5947752274314553e-07,0.0,0.8248148148148148
1.602176666892774e-07,0.0,0.8244444444444444
1.6050509543674707e-07,0.0,0.8240740740740741
1.612786775240238e-07,0.0,0.8237037037037037
1.6186004359042272e-07,0.0,0.8233333333333334
1.6324284501934017e-07,0.0,0.822962962962963
